contract_id,personnel_id,est_id,ref_date,base_salary_lcu,gross_salary_lcu,net_salary_lcu,contract_type,occupation_native,occupation_english,occupation_isconame,occupation_iscocode,start_date,end_date,whours,paygrade,seniority,country_code,country_name,adm1_name,adm1_code
C000132,W07234,ORG0420,7/26/2023,3420.51,5319.64,3901.38,Permanent,Analyste,Technician,Accountants,2411,7/4/2019,10/18/2024,38.8,P1,13,ZMB,Zambia,Northern Province,ZMB05
C000133,W05343,ORG0488,11/17/2024,4040.19,5027.75,5027.75,Permanent,Technicien,Accountant,Technicians,3115,7/15/2021,4/3/2026,42.7,G5,22,ZMB,Zambia,Central Province,ZMB03
C000134,W05319,ORG0228,1/16/2023,3886.76,4982,4982,Short-term,Chauffeur,Driver,Drivers,3115,10/17/2019,9/6/2027,39.2,G7,3,ZMB,Zambia,Western Province,ZMB02
C000135,W04649,ORG0022,7/14/2024,5138.45,5138.45,5138.45,Permanent,Technicien,Driver,Analysts,2411,2/24/2017,7/4/2024,39.3,G5,7,ZMB,Zambia,Eastern Province,ZMB02
C000136,W01995,ORG0334,2/21/2023,5155.18,5155.18,3954.08,Open-term,Ingenieur,Analyst,Analysts,2421,5/19/2020,5/20/2024,36.6,P1,25,ZMB,Zambia,Northern Province,ZMB04
C000137,W07245,ORG0267,7/31/2023,4002.79,4098.27,2827.45,Short-term,Analyste,Engineer,Engineers,2141,11/11/2015,6/23/2026,36.7,G6,17,ZMB,Zambia,Northern Province,ZMB03
C000138,W08653,ORG0165,1/16/2023,3647.79,6777.74,6227.4,Permanent,Technicien,Accountant,Drivers,8322,3/5/2022,1/22/2025,39.8,G8,19,ZMB,Zambia,Western Province,ZMB05
C000139,W01515,ORG0435,4/26/2023,4393.47,4393.47,3347.31,Permanent,Technicien,Driver,Technicians,2141,5/25/2020,6/8/2025,38.2,G8,8,ZMB,Zambia,Northern Province,ZMB05
C000140,W09714,ORG0368,1/1/2024,4525.07,4525.07,4222.33,Open-term,Ingenieur,Analyst,Accountants,2411,4/18/2019,5/16/2028,30.7,G8,8,ZMB,Zambia,Central Province,ZMB02
C000141,W04232,ORG0069,9/5/2023,5099.89,5417.31,5417.31,Open-term,Technicien,Engineer,Accountants,8322,3/4/2018,4/22/2025,32.2,G7,19,ZMB,Zambia,Lusaka Province,ZMB03
C000142,W01453,ORG0062,1/22/2024,3669.63,3669.63,3669.63,Permanent,Analyste,Driver,Drivers,2421,7/11/2022,8/15/2027,37.8,G6,1,ZMB,Zambia,Lusaka Province,ZMB05
C000143,W00764,ORG0092,6/12/2023,4519.64,5548.49,4724.79,Open-term,Chauffeur,Analyst,Technicians,3115,11/12/2015,1/6/2024,39.7,G6,20,ZMB,Zambia,Northern Province,ZMB03
C000144,W05880,ORG0478,1/27/2023,3292.03,5420.17,5420.17,Permanent,Analyste,Driver,Engineers,3115,9/17/2018,3/17/2027,43.4,P2,27,ZMB,Zambia,Northern Province,ZMB01
C000145,W01231,ORG0377,9/2/2023,4908.8,4908.8,4473.67,Short-term,Ingenieur,Technician,Drivers,8322,12/21/2015,11/6/2028,43.4,G7,5,ZMB,Zambia,Western Province,ZMB01
C000146,W03513,ORG0303,11/3/2024,5084.06,5084.06,5084.06,Permanent,Analyste,Technician,Engineers,2421,2/24/2017,8/28/2027,34.2,G7,15,ZMB,Zambia,Lusaka Province,ZMB05
C000147,W04672,ORG0209,8/21/2023,3736.8,3736.8,3736.8,Open-term,Ingenieur,Driver,Analysts,3115,6/3/2021,3/12/2028,45.7,G7,15,ZMB,Zambia,Western Province,ZMB04
C000148,W08674,ORG0293,12/1/2023,4221.71,4340.26,3244.95,Permanent,Chauffeur,Engineer,Drivers,3115,6/18/2017,9/11/2027,36.3,G8,8,ZMB,Zambia,Western Province,ZMB03
C000149,W02564,ORG0136,12/9/2023,4468.99,4519.61,4112.57,Permanent,Ingenieur,Technician,Accountants,8322,10/4/2017,2/8/2026,40.7,G6,17,ZMB,Zambia,Central Province,ZMB02
C000150,W08210,ORG0126,12/23/2023,3283.4,4293.72,4293.72,Permanent,Ingenieur,Driver,Analysts,3115,12/13/2017,8/5/2025,39,P2,15,ZMB,Zambia,Eastern Province,ZMB03
C000151,W03288,ORG0226,4/29/2023,3188.09,5840.11,5241.73,Permanent,Analyste,Accountant,Accountants,2421,10/10/2018,6/8/2027,42,P2,5,ZMB,Zambia,Western Province,ZMB02
C000152,W06803,ORG0406,8/7/2023,3394.19,6804.55,5016.8,Permanent,Analyste,Analyst,Technicians,2411,8/17/2016,1/27/2027,39.7,P2,28,ZMB,Zambia,Western Province,ZMB01
C000153,W08750,ORG0141,1/15/2023,3812.92,6646.66,4696.45,Short-term,Chauffeur,Driver,Engineers,3115,1/30/2021,6/26/2024,38,P2,13,ZMB,Zambia,Northern Province,ZMB02
C000154,W08122,ORG0419,6/5/2023,3996.5,4287.78,4287.78,Permanent,Comptable,Technician,Engineers,2421,3/22/2016,2/26/2025,35.9,G8,15,ZMB,Zambia,Central Province,ZMB04
C000155,W09124,ORG0408,5/27/2023,3902.67,5871.69,5194.31,Permanent,Analyste,Driver,Accountants,8322,8/9/2016,5/22/2025,53.1,G8,5,ZMB,Zambia,Western Province,ZMB05
C000156,W05651,ORG0221,8/22/2024,3103.04,4368.69,4368.69,Open-term,Comptable,Technician,Technicians,2421,8/17/2023,6/5/2025,44.7,G8,18,ZMB,Zambia,Northern Province,ZMB05
C000157,W08879,ORG0278,10/29/2024,3169.9,4606.46,3978.94,Permanent,Technicien,Technician,Drivers,2141,3/17/2019,11/30/2025,48.6,G8,24,ZMB,Zambia,Lusaka Province,ZMB04
C000158,W04170,ORG0319,6/24/2024,2810.97,4764.29,4764.29,Short-term,Comptable,Analyst,Analysts,2421,10/31/2019,1/19/2028,42.9,P2,16,ZMB,Zambia,Western Province,ZMB05
C000159,W02623,ORG0224,11/2/2023,4463.53,4967.74,4689.25,Open-term,Technicien,Driver,Accountants,3115,10/9/2018,3/10/2026,41,P1,10,ZMB,Zambia,Northern Province,ZMB02
C000160,W01732,ORG0386,6/20/2023,1830.09,4017.1,4017.1,Open-term,Chauffeur,Analyst,Technicians,2421,10/13/2023,9/6/2027,50.3,G5,23,ZMB,Zambia,Western Province,ZMB01
C000161,W01676,ORG0354,3/14/2023,4383.41,5167.45,5167.45,Open-term,Technicien,Analyst,Analysts,2411,1/18/2015,3/1/2024,41.8,P1,9,ZMB,Zambia,Lusaka Province,ZMB04
C000162,W05531,ORG0401,12/7/2024,4195.09,4455.78,3504.88,Permanent,Comptable,Accountant,Accountants,2421,10/1/2023,9/25/2027,38.2,P1,21,ZMB,Zambia,Northern Province,ZMB03
C000163,W02948,ORG0230,1/27/2024,4531.6,5691.98,4868.64,Open-term,Chauffeur,Engineer,Drivers,8322,1/17/2019,3/28/2024,33,G7,23,ZMB,Zambia,Lusaka Province,ZMB04
C000164,W06702,ORG0275,7/25/2024,3412.14,6991.56,3493.42,Permanent,Comptable,Driver,Engineers,2141,3/25/2017,3/26/2025,56.7,G6,15,ZMB,Zambia,Eastern Province,ZMB01
C000165,W04539,ORG0485,5/30/2024,3715.22,5854.27,3498.05,Open-term,Technicien,Analyst,Engineers,2411,3/29/2019,11/18/2027,53.1,G7,18,ZMB,Zambia,Eastern Province,ZMB01
C000166,W08600,ORG0178,7/21/2023,2890.35,5224.87,3551.89,Permanent,Technicien,Driver,Technicians,2421,11/3/2017,7/6/2025,42.1,P1,21,ZMB,Zambia,Central Province,ZMB04
C000167,W08474,ORG0340,11/5/2024,4980.46,4980.46,4980.46,Permanent,Ingenieur,Accountant,Accountants,3115,10/9/2018,9/17/2024,35.9,G5,25,ZMB,Zambia,Central Province,ZMB04
C000168,W02844,ORG0336,10/10/2023,5021.96,6046.02,4374.71,Permanent,Chauffeur,Driver,Engineers,3115,6/25/2023,9/3/2024,45.2,P2,16,ZMB,Zambia,Northern Province,ZMB03
C000169,W00442,ORG0252,3/1/2024,5748.24,5748.24,5096.27,Open-term,Analyste,Analyst,Engineers,2141,11/10/2020,9/13/2026,41.4,P2,0,ZMB,Zambia,Northern Province,ZMB05
C000170,W04719,ORG0171,12/8/2024,3462.81,6736.24,2604.51,Permanent,Analyste,Analyst,Accountants,2421,4/14/2022,5/30/2028,36.2,G5,24,ZMB,Zambia,Central Province,ZMB04
C000171,W04356,ORG0123,5/21/2024,5470.29,6086.59,3671.77,Permanent,Comptable,Driver,Accountants,8322,1/23/2019,10/2/2027,43.8,G5,17,ZMB,Zambia,Northern Province,ZMB05
C000172,W05732,ORG0212,8/15/2023,3102.63,4968.58,4968.58,Short-term,Comptable,Analyst,Analysts,3115,6/17/2022,9/1/2025,41.1,G8,16,ZMB,Zambia,Northern Province,ZMB01
C000173,W05462,ORG0392,12/10/2023,4768.72,6213.08,3787.24,Short-term,Analyste,Engineer,Engineers,3115,5/18/2019,12/26/2028,43.5,G7,24,ZMB,Zambia,Eastern Province,ZMB02
C000174,W03575,ORG0464,12/5/2023,4890.39,4890.39,3761.64,Permanent,Chauffeur,Engineer,Drivers,2421,12/25/2021,4/25/2024,41.8,G5,2,ZMB,Zambia,Central Province,ZMB03
C000175,W09529,ORG0158,11/16/2024,4394.68,5968.43,4663.17,Short-term,Comptable,Accountant,Technicians,8322,11/2/2017,9/14/2028,34.4,G6,6,ZMB,Zambia,Central Province,ZMB03
C000176,W09048,ORG0388,7/24/2023,2016.53,6577.08,4312.12,Open-term,Chauffeur,Technician,Engineers,2411,4/22/2017,10/15/2026,32.9,P2,12,ZMB,Zambia,Lusaka Province,ZMB03
C000177,W00613,ORG0425,3/25/2023,3624.64,5347.44,4055.74,Permanent,Ingenieur,Engineer,Engineers,2411,9/12/2015,9/22/2027,40.1,P2,16,ZMB,Zambia,Lusaka Province,ZMB02
C000178,W07045,ORG0356,2/21/2023,4150.59,4150.59,4150.59,Permanent,Ingenieur,Engineer,Analysts,2411,6/2/2015,11/10/2028,39.3,G7,15,ZMB,Zambia,Eastern Province,ZMB05
C000179,W04422,ORG0363,9/24/2024,3225.34,5662.86,4832.69,Open-term,Ingenieur,Analyst,Engineers,2141,11/30/2020,12/14/2024,38.6,G5,15,ZMB,Zambia,Western Province,ZMB01
C000180,W07281,ORG0250,12/30/2023,4061.76,5969.32,5969.32,Permanent,Analyste,Analyst,Accountants,8322,12/10/2016,1/30/2026,40.4,P1,26,ZMB,Zambia,Western Province,ZMB03
C000181,W05190,ORG0059,5/1/2024,3585.18,5222.66,4867.36,Permanent,Comptable,Engineer,Drivers,2141,10/3/2016,9/14/2026,33.5,G7,7,ZMB,Zambia,Central Province,ZMB04
C000182,W05661,ORG0107,8/18/2024,3960.48,6039.47,3762.97,Permanent,Comptable,Analyst,Accountants,2411,8/20/2018,2/14/2025,36.9,G7,0,ZMB,Zambia,Central Province,ZMB04
C000183,W09957,ORG0415,5/10/2024,3157.91,4822.12,3788.81,Permanent,Comptable,Engineer,Drivers,2411,12/6/2017,4/13/2024,38.9,P1,25,ZMB,Zambia,Eastern Province,ZMB05
C000184,W01796,ORG0302,1/15/2024,4145.1,4578.4,4419.57,Open-term,Technicien,Accountant,Analysts,8322,3/2/2015,9/26/2027,47.6,G7,19,ZMB,Zambia,Lusaka Province,ZMB02
C000185,W00732,ORG0132,6/13/2023,4218.66,4441.19,3858.59,Permanent,Chauffeur,Analyst,Drivers,3115,5/25/2022,1/15/2028,36.8,G8,1,ZMB,Zambia,Lusaka Province,ZMB04
C000186,W03366,ORG0153,12/9/2024,3613.91,4472.78,4274,Short-term,Chauffeur,Engineer,Engineers,8322,3/29/2018,1/18/2027,45.4,G8,21,ZMB,Zambia,Central Province,ZMB05
C000187,W04952,ORG0492,4/12/2024,5591.87,6933.14,4508.78,Short-term,Ingenieur,Analyst,Accountants,8322,3/29/2018,4/23/2024,38.4,G6,27,ZMB,Zambia,Lusaka Province,ZMB02
C000188,W05307,ORG0451,2/29/2024,3941.55,5983.27,3459.21,Open-term,Analyste,Analyst,Technicians,2141,12/16/2016,4/26/2024,43.1,G6,4,ZMB,Zambia,Northern Province,ZMB05
C000189,W00195,ORG0097,8/13/2023,3400.77,3400.77,3400.77,Short-term,Comptable,Driver,Accountants,2141,12/25/2020,5/14/2025,49.1,G8,11,ZMB,Zambia,Central Province,ZMB04
C000190,W05422,ORG0022,6/22/2024,5184.44,5184.44,5184.44,Permanent,Chauffeur,Engineer,Technicians,2141,9/16/2015,8/14/2027,44.7,G8,15,ZMB,Zambia,Eastern Province,ZMB01
C000191,W03083,ORG0005,11/6/2024,5759.05,5759.05,4902.33,Open-term,Ingenieur,Technician,Engineers,3115,1/9/2020,12/16/2024,46.8,G5,28,ZMB,Zambia,Northern Province,ZMB01
C000192,W00758,ORG0272,5/29/2024,4759.89,5402.1,3518.08,Permanent,Technicien,Accountant,Accountants,2411,2/3/2021,12/9/2025,40.1,G5,26,ZMB,Zambia,Northern Province,ZMB02
C000193,W05089,ORG0136,7/3/2024,4131.36,4131.36,3926.86,Short-term,Technicien,Accountant,Accountants,3115,12/26/2023,7/20/2025,30.8,G7,16,ZMB,Zambia,Western Province,ZMB05
C000194,W01306,ORG0042,2/23/2023,4902.76,5434.47,5234.32,Permanent,Analyste,Engineer,Accountants,2421,7/2/2015,9/20/2025,32.5,G7,4,ZMB,Zambia,Central Province,ZMB03
C000195,W04452,ORG0391,4/30/2024,3821.67,5632.84,5210.3,Permanent,Ingenieur,Driver,Analysts,2141,7/12/2016,3/26/2025,33.4,P2,12,ZMB,Zambia,Western Province,ZMB04
C000196,W05748,ORG0321,2/7/2023,4679.36,5001.79,5001.79,Permanent,Technicien,Analyst,Engineers,8322,12/4/2016,1/26/2026,35.8,G6,9,ZMB,Zambia,Northern Province,ZMB01
C000197,W03394,ORG0298,5/20/2024,4152.72,6024.43,2920.51,Short-term,Technicien,Technician,Accountants,2421,12/24/2018,10/4/2024,33.9,G8,4,ZMB,Zambia,Eastern Province,ZMB05
C000198,W00455,ORG0426,3/24/2023,4408.48,5640.32,4926.49,Open-term,Ingenieur,Accountant,Technicians,2141,8/30/2020,8/13/2025,33,G8,4,ZMB,Zambia,Eastern Province,ZMB05
C000199,W01892,ORG0184,12/30/2024,1545.97,5820.78,3874.53,Open-term,Analyste,Analyst,Accountants,2421,11/12/2022,9/3/2025,31.9,G6,17,ZMB,Zambia,Eastern Province,ZMB04
C000200,W03027,ORG0270,2/6/2024,4868.7,5741.12,5322.26,Permanent,Comptable,Technician,Analysts,2421,4/8/2016,8/20/2025,46.9,G5,25,ZMB,Zambia,Eastern Province,ZMB01
C000201,W06365,ORG0168,5/23/2024,3568.37,4547.29,4547.29,Open-term,Chauffeur,Engineer,Analysts,3115,11/11/2019,5/14/2024,44.8,G7,17,ZMB,Zambia,Northern Province,ZMB03
C000202,W06567,ORG0185,10/9/2023,3819.56,4198.63,4198.63,Permanent,Analyste,Engineer,Drivers,3115,3/30/2019,9/26/2025,39,G8,17,ZMB,Zambia,Central Province,ZMB02
C000203,W09706,ORG0207,11/14/2023,5347.17,5740.29,4004.99,Open-term,Chauffeur,Analyst,Analysts,8322,7/23/2023,3/19/2025,37.5,G7,11,ZMB,Zambia,Lusaka Province,ZMB03
C000204,W06360,ORG0224,6/11/2024,5721.95,5721.95,5721.95,Permanent,Ingenieur,Technician,Drivers,2411,4/30/2023,3/30/2024,35.5,G6,25,ZMB,Zambia,Western Province,ZMB01
C000205,W08937,ORG0276,1/28/2023,4402.78,4497.48,4259,Permanent,Comptable,Technician,Drivers,2421,11/25/2016,9/25/2028,38.7,P1,21,ZMB,Zambia,Central Province,ZMB01
C000206,W06963,ORG0189,12/1/2024,3439.74,6334.96,4676.2,Permanent,Technicien,Driver,Accountants,2141,2/7/2022,2/11/2024,40,G5,17,ZMB,Zambia,Eastern Province,ZMB05
C000207,W06053,ORG0361,9/14/2024,3900.54,4158.42,4158.42,Open-term,Analyste,Engineer,Analysts,2141,3/11/2016,11/29/2028,36.4,G7,8,ZMB,Zambia,Western Province,ZMB01
C000208,W00605,ORG0376,6/13/2024,3773.31,4107.83,4107.83,Open-term,Comptable,Technician,Engineers,8322,6/22/2017,11/25/2027,30.1,G6,26,ZMB,Zambia,Lusaka Province,ZMB02
C000209,W06116,ORG0013,10/18/2023,3262.25,5540.34,5540.34,Short-term,Chauffeur,Analyst,Engineers,2411,12/19/2023,9/11/2027,37.7,G6,7,ZMB,Zambia,Western Province,ZMB02
C000210,W06484,ORG0300,5/25/2023,3328.61,6964.56,5738.14,Permanent,Comptable,Accountant,Engineers,3115,12/27/2020,1/7/2026,40.1,P1,7,ZMB,Zambia,Central Province,ZMB03
C000211,W06482,ORG0220,3/4/2024,4348.51,5775.54,5775.54,Short-term,Comptable,Analyst,Accountants,8322,9/19/2018,4/28/2027,45.6,G6,18,ZMB,Zambia,Western Province,ZMB01
C000212,W01133,ORG0211,1/19/2024,4999.25,5912.24,4845.27,Permanent,Analyste,Technician,Technicians,2411,9/25/2015,7/23/2025,42.5,P2,11,ZMB,Zambia,Northern Province,ZMB03
C000213,W02622,ORG0199,7/4/2024,4627.25,4723.16,3918.34,Permanent,Chauffeur,Driver,Engineers,3115,3/9/2016,8/12/2024,42,G8,9,ZMB,Zambia,Northern Province,ZMB03
C000214,W04344,ORG0167,1/20/2023,4955.25,5945.65,4165.38,Short-term,Comptable,Engineer,Drivers,2421,3/19/2023,10/15/2026,41.7,P2,12,ZMB,Zambia,Eastern Province,ZMB03
C000215,W08143,ORG0499,11/1/2024,3226.21,5652.98,3745.84,Permanent,Analyste,Analyst,Technicians,8322,6/17/2016,4/9/2028,42.1,G8,26,ZMB,Zambia,Central Province,ZMB05
C000216,W02879,ORG0263,3/30/2023,4259.31,4259.31,4259.31,Permanent,Technicien,Accountant,Analysts,2141,5/14/2022,5/21/2024,47.7,G6,12,ZMB,Zambia,Central Province,ZMB03
C000217,W00925,ORG0042,5/23/2024,3969.67,3969.67,3969.67,Permanent,Chauffeur,Accountant,Technicians,2421,6/29/2019,6/23/2025,38.3,P1,11,ZMB,Zambia,Lusaka Province,ZMB02
C000218,W06774,ORG0464,8/28/2024,3636.58,4829.55,4420.19,Open-term,Analyste,Accountant,Technicians,8322,4/28/2018,9/8/2027,45.8,G8,13,ZMB,Zambia,Central Province,ZMB02
C000219,W06383,ORG0237,12/23/2023,3412.89,4250.37,4250.37,Permanent,Comptable,Technician,Engineers,3115,3/26/2018,12/11/2027,39.8,G6,5,ZMB,Zambia,Western Province,ZMB02
C000220,W09343,ORG0458,9/26/2024,3945.39,5673.74,4688.9,Permanent,Chauffeur,Accountant,Analysts,2421,4/6/2020,12/29/2025,34.2,G6,10,ZMB,Zambia,Central Province,ZMB05
C000221,W02192,ORG0461,4/25/2023,4525.26,5065.25,4693.52,Short-term,Technicien,Engineer,Accountants,2141,6/9/2016,1/9/2024,33.7,G8,14,ZMB,Zambia,Eastern Province,ZMB02
C000222,W08114,ORG0246,6/19/2023,4710.71,6014.5,3348.44,Open-term,Comptable,Accountant,Engineers,2141,11/30/2022,6/4/2024,37.8,G5,10,ZMB,Zambia,Western Province,ZMB02
C000223,W02513,ORG0481,5/9/2023,4429.99,4597.99,4597.99,Permanent,Chauffeur,Driver,Accountants,3115,12/4/2019,5/14/2026,34.4,P1,8,ZMB,Zambia,Central Province,ZMB02
C000224,W00640,ORG0074,2/29/2024,2091.62,6670.5,4662.18,Open-term,Comptable,Driver,Engineers,2141,12/16/2021,1/16/2025,45,G6,20,ZMB,Zambia,Central Province,ZMB03
C000225,W03055,ORG0313,2/10/2023,3977.51,4741.91,4741.91,Short-term,Ingenieur,Accountant,Accountants,3115,3/1/2019,4/23/2026,35.2,G5,3,ZMB,Zambia,Northern Province,ZMB01
C000226,W01772,ORG0354,12/16/2023,3655.37,4763.92,3375.38,Short-term,Analyste,Technician,Engineers,2141,12/9/2019,2/2/2024,43.3,G6,26,ZMB,Zambia,Eastern Province,ZMB04
C000227,W06896,ORG0107,9/9/2023,3782.1,4862.07,4784.61,Permanent,Chauffeur,Driver,Analysts,8322,1/8/2016,3/20/2024,43,G8,0,ZMB,Zambia,Lusaka Province,ZMB01
C000228,W05339,ORG0077,4/17/2024,3119.3,6342.01,4901.63,Short-term,Technicien,Technician,Technicians,2421,4/10/2017,11/24/2028,39.5,G7,16,ZMB,Zambia,Western Province,ZMB03
C000229,W00545,ORG0296,10/13/2023,3164.76,5171.06,4564,Permanent,Ingenieur,Analyst,Analysts,8322,4/2/2017,10/3/2026,30,P2,28,ZMB,Zambia,Eastern Province,ZMB05
C000230,W01640,ORG0268,9/3/2024,4171.71,5556.79,3730.89,Permanent,Comptable,Accountant,Analysts,8322,7/8/2022,2/22/2026,32.4,P1,23,ZMB,Zambia,Northern Province,ZMB03
C000231,W07588,ORG0374,10/12/2023,5981.53,5981.53,3993.79,Short-term,Analyste,Engineer,Analysts,2411,1/21/2021,8/22/2024,43.2,G6,21,ZMB,Zambia,Western Province,ZMB03
C000232,W01595,ORG0475,10/4/2024,4403.95,6123.47,3797.43,Short-term,Technicien,Engineer,Accountants,3115,2/1/2019,3/4/2026,41.9,G6,4,ZMB,Zambia,Lusaka Province,ZMB05
C000233,W08103,ORG0155,12/5/2023,6422.2,6422.2,5545,Short-term,Analyste,Analyst,Analysts,2411,9/16/2019,8/17/2026,42.4,G8,25,ZMB,Zambia,Western Province,ZMB02
C000234,W05010,ORG0060,7/25/2024,3967.36,4865.77,2462.29,Open-term,Technicien,Accountant,Technicians,2421,10/15/2019,8/28/2026,23.8,G6,18,ZMB,Zambia,Lusaka Province,ZMB04
C000235,W07342,ORG0183,3/14/2024,3448.87,5528.95,4159.39,Short-term,Chauffeur,Accountant,Analysts,8322,5/14/2021,4/16/2026,44.2,G5,25,ZMB,Zambia,Northern Province,ZMB02
C000236,W02839,ORG0086,3/2/2023,4054.26,6165.22,5483.8,Open-term,Technicien,Accountant,Technicians,3115,1/28/2018,6/28/2027,40.2,G8,10,ZMB,Zambia,Central Province,ZMB05
C000237,W08523,ORG0154,7/17/2024,4111.58,4479.33,3197.07,Short-term,Technicien,Accountant,Technicians,2421,9/7/2017,3/18/2024,36.3,P2,25,ZMB,Zambia,Eastern Province,ZMB03
C000238,W02544,ORG0235,5/26/2023,2605.62,4039.88,2911,Open-term,Ingenieur,Analyst,Analysts,2141,12/1/2021,10/1/2026,40.6,G5,19,ZMB,Zambia,Western Province,ZMB05
C000239,W03876,ORG0279,10/14/2023,3215.01,5292.51,4344.58,Open-term,Comptable,Analyst,Drivers,3115,8/28/2023,12/26/2025,39.5,G6,17,ZMB,Zambia,Central Province,ZMB04
C000240,W00882,ORG0222,12/19/2024,5087.54,5087.54,5087.54,Permanent,Ingenieur,Driver,Technicians,3115,9/3/2021,5/13/2025,37.1,P1,18,ZMB,Zambia,Central Province,ZMB02
C000241,W07208,ORG0076,3/24/2023,5189.19,5189.19,3662.85,Open-term,Technicien,Driver,Accountants,2421,7/14/2021,10/6/2024,35.8,P1,28,ZMB,Zambia,Lusaka Province,ZMB02
C000242,W03574,ORG0355,1/15/2024,3764.23,4318.3,4094.79,Permanent,Analyste,Analyst,Analysts,2421,7/5/2023,10/25/2025,38.5,G5,2,ZMB,Zambia,Central Province,ZMB05
C000243,W05972,ORG0081,4/14/2024,4216.16,5206.3,3621.68,Permanent,Analyste,Engineer,Accountants,3115,3/18/2023,11/10/2027,42,G7,3,ZMB,Zambia,Western Province,ZMB02
C000244,W04983,ORG0399,12/14/2024,3744.87,4920.7,3334.5,Permanent,Analyste,Technician,Technicians,3115,4/26/2022,2/21/2025,37.4,G8,1,ZMB,Zambia,Eastern Province,ZMB05
C000245,W03102,ORG0137,1/17/2024,2946.18,5151.75,3111.66,Short-term,Chauffeur,Driver,Drivers,3115,5/15/2022,6/14/2025,42.9,G8,21,ZMB,Zambia,Western Province,ZMB05
C000246,W07188,ORG0001,9/25/2023,3032.4,3506.79,3506.79,Permanent,Chauffeur,Technician,Analysts,2421,7/11/2022,10/15/2024,31.4,G8,1,ZMB,Zambia,Lusaka Province,ZMB05
C000247,W08486,ORG0416,12/2/2023,4039.22,5125.46,3979.24,Permanent,Chauffeur,Driver,Engineers,3115,11/14/2022,1/21/2026,43.3,P1,26,ZMB,Zambia,Lusaka Province,ZMB03
C000248,W08326,ORG0325,7/20/2023,4183.12,5563.12,4923.22,Open-term,Technicien,Analyst,Engineers,2411,3/6/2017,8/12/2027,40.6,G7,7,ZMB,Zambia,Eastern Province,ZMB01
C000249,W07250,ORG0143,3/15/2023,3313.72,4930.86,4930.86,Permanent,Technicien,Technician,Analysts,8322,12/27/2016,3/27/2028,40,G5,29,ZMB,Zambia,Eastern Province,ZMB01
C000250,W08802,ORG0464,3/10/2024,4077.92,5312.01,5045.35,Open-term,Ingenieur,Driver,Accountants,2411,8/10/2016,9/14/2024,44.6,P2,1,ZMB,Zambia,Northern Province,ZMB01
C000251,W06622,ORG0394,8/16/2024,4633.77,6180.21,4002.32,Permanent,Analyste,Analyst,Technicians,8322,4/11/2017,9/27/2024,48,G7,13,ZMB,Zambia,Northern Province,ZMB01
C000252,W04551,ORG0064,6/20/2024,3731.11,6227.8,4046.56,Permanent,Technicien,Technician,Analysts,2421,2/23/2018,5/3/2024,29,P1,14,ZMB,Zambia,Western Province,ZMB01
C000253,W02491,ORG0142,3/13/2024,3517.27,4683.7,4187.14,Permanent,Chauffeur,Accountant,Accountants,2421,1/6/2018,4/25/2028,36.7,G8,15,ZMB,Zambia,Central Province,ZMB03
C000254,W05534,ORG0412,6/21/2023,3508.33,5541.22,3584.31,Open-term,Comptable,Technician,Engineers,8322,1/10/2018,3/23/2027,38.6,G8,27,ZMB,Zambia,Lusaka Province,ZMB05
C000255,W03359,ORG0099,6/14/2024,4619.35,4619.35,4394.56,Open-term,Analyste,Engineer,Analysts,2421,1/5/2019,1/10/2027,41.7,G8,12,ZMB,Zambia,Northern Province,ZMB03
C000256,W06584,ORG0094,5/26/2024,2845.65,5925.13,4394.62,Short-term,Ingenieur,Engineer,Analysts,8322,3/3/2021,12/15/2026,40.1,G5,26,ZMB,Zambia,Lusaka Province,ZMB04
C000257,W08657,ORG0415,3/9/2024,3900.13,5181.34,4792.91,Permanent,Chauffeur,Accountant,Accountants,2141,11/15/2017,11/13/2024,38,P2,26,ZMB,Zambia,Eastern Province,ZMB02
C000258,W03085,ORG0004,10/22/2023,4213.03,4817.32,3276.57,Short-term,Ingenieur,Driver,Analysts,2141,9/8/2016,5/3/2024,34.1,G7,2,ZMB,Zambia,Western Province,ZMB04
C000259,W05723,ORG0436,7/11/2023,4359.75,4359.75,2012.53,Permanent,Chauffeur,Engineer,Accountants,2421,3/31/2017,5/10/2025,45.2,G5,12,ZMB,Zambia,Central Province,ZMB02
C000260,W07569,ORG0033,3/3/2024,4116.67,5450.78,4384.07,Short-term,Ingenieur,Engineer,Technicians,2411,9/9/2019,5/9/2028,46.1,P1,27,ZMB,Zambia,Lusaka Province,ZMB04
C000261,W03623,ORG0371,10/26/2023,3380.11,4784.03,4249.61,Open-term,Analyste,Engineer,Accountants,2411,11/2/2021,11/12/2028,40.1,P2,2,ZMB,Zambia,Central Province,ZMB02
C000262,W09571,ORG0282,12/14/2024,4858.78,5104.28,4963.17,Open-term,Comptable,Accountant,Engineers,2421,7/13/2022,4/20/2025,32.9,G7,24,ZMB,Zambia,Lusaka Province,ZMB04
C000263,W01544,ORG0478,4/7/2024,5127.52,5127.52,5036.82,Open-term,Analyste,Engineer,Technicians,2141,6/21/2023,7/29/2028,42.8,P2,24,ZMB,Zambia,Northern Province,ZMB01
C000264,W06310,ORG0210,8/22/2024,3180.28,5488.46,4355.54,Permanent,Comptable,Engineer,Engineers,2411,8/24/2017,1/20/2027,45.4,G7,22,ZMB,Zambia,Western Province,ZMB05
